;35254;26403;18847;14468;49621;42873;41146;42935;49250;19417;8226;51235;13411;39638;108753;11088;36019;11683;44441;27239;21643;65738;34673;55883;62025
;41398;12259;20437;16333;52641;32048;35976;58042;42472;23645;11883;34968;12962;42659;108616;12890;31525;18454;35027;22223;21708;72891;50678;61974;45145
;41193;750;19297;17622;23542;34199;44537;37370;49250;25474;15588;30048;15109;39638;99436;13436;27631;23507;40783;11436;23645;54619;51354;39081;53106
;30566;6875;25088;7912;12252;17174;22089;26929;42472;34849;19534;25818;10535;42659;67846;14061;28196;18113;24856;9446;22288;70856;39601;24906;45330
;36918;8752;21872;12878;9796;18023;9180;35704;49250;36309;34104;20073;14339;39638;59974;10122;35973;20825;20440;12335;13627;58398;38410;23662;29526
;20489;9917;25804;13325;15849;21449;13150;4079;42472;22094;40682;24682;18016;42659;41212;9857;28196;21604;21017;10749;6050;47792;43480;24938;32651
;15274;8763;14340;9255;13857;16122;16355;32872;49250;26167;56587;18188;20426;39638;46985;12649;35973;8297;26987;11337;8492;49482;30695;21758;16451
;10223;7807;16903;6507;16181;13588;13620;28937;42472;21094;41264;9431;4689;29260;45422;13337;28196;10975;19644;5529;21886;48739;28876;24793;16480
;3183;10040;27741;11150;16338;16664;16887;39376;49250;21834;49942;6456;8810;28677;53706;13840;35973;13746;9287;7587;6897;39525;28090;20636;16746
;2484;14467;24570;2368;15286;16551;19181;45693;42472;16038;29515;7262;12190;32224;42106;18278;28184;18266;19914;7374;10115;37415;7333;7747;13298
;3880;10732;31675;2521;13740;11171;12205;52329;49250;30271;41162;8910;6651;43017;28737;13227;35973;11469;20861;10069;6898;16959;17863;2640;1454
;3993;11073;25745;2368;15598;11017;13123;46533;42472;19525;39160;7407;1907;32832;35237;19589;28196;4404;19914;6758;7500;17396;20679;5622;10589
;4622;14493;32816;2521;16473;9074;9543;51791;49250;6007;26809;5670;5261;21906;32847;17562;35973;4459;20861;10069;6377;14206;23681;7322;11867
;3798;18179;22670;2368;14131;11881;7942;63029;42472;4148;27699;5051;4493;29303;28000;1411;28184;5418;19914;6758;9349;21106;47764;8662;798
;1906;30362;11072;10715;12287;7937;6819;87546;49250;5743;9251;11804;5685;28051;18535;1616;13466;2787;20861;10069;5849;13730;4502;4869;15171
;3121;34728;6686;2368;10316;7647;7087;74657;42472;4957;8094;15736;4085;28905;10384;9763;13157;4465;19914;10761;6970;10092;46331;9591;11532
;1765;37000;6270;10715;20183;6591;6371;91724;49250;6616;3903;2743;7153;29688;10743;12984;15899;4856;20861;9540;6524;6996;17400;5552;9899




























































