;5,896759;5,58934;5,471619;5,460175;5,395935;5,103699;4,910522;4,703369;4,38562;4,370728;4,32251;4,385498;3,426636;3,802734;5,073242;4,628418;4,977295;4,919434;5,116699;4,608154;4,600098;4,359375;5,360596;5,231689;5,232422;4,585205;4,602539;4,489258;4,82373;4,773926
;6,203003;5,855286;5,610077;5,484406;5,401489;5,064514;5,019409;4,706665;4,37439;4,428833;4,53064;4,532104;3,798584;3,7229;5,259033;4,714355;4,952637;4,498291;5,242676;4,800049;4,586182;4,563232;4,577881;4,599854;5,132568;4,796387;4,248535;4,3125;4,445313;4,446289
;4,83284;4,738937;5,297028;5,087097;5,222656;4,950867;5,085815;4,545532;4,460449;4,787598;4,354248;4,121704;3,719604;3,341553;5,064697;5,012939;4,575684;4,397949;5,117432;4,781982;5,047363;4,985352;4,578857;4,558594;4,870605;4,734131;4,302734;3,653809;3,851563;3,906738
;4,969955;4,702866;5,2789;4,70871;5,248596;5,097961;5,232788;4,577148;4,728027;4,903564;3,601563;3,875854;3,302979;3,39209;4,916504;4,947998;4,522705;4,762939;5,488525;4,634277;4,69165;4,442383;4,532959;4,328125;5,276123;4,650391;3,194824;3,236328;3,13623;3,734375
;5,175079;4,896759;5,542786;4,88504;5,314758;5,138672;4,653564;4,395508;4,651611;4,568115;4,096924;4,089478;3,221924;3,124634;5,023926;4,650635;4,267578;4,236084;5,11084;4,652588;4,901123;4,545898;5,432129;5,012695;5,179199;4,850098;3,00293;3,049316;3,489258;3,691895
;4,437561;3,961166;4,435913;4,560028;5,349915;5,268433;4,562744;3,981812;4,426025;3,857788;4,113647;3,795532;2,972168;3,117676;5,123535;4,749023;3,800049;3,878906;5,078857;4,682617;4,767334;4,760254;5,290283;4,046875;5,096191;4,796387;3,352539;3,32666;3,722168;3,236816
;4,084595;3,938858;5,416382;5,077484;5,28656;4,755737;3,977295;4,265503;3,236206;3,601563;3,865845;3,70105;3,046021;3,489868;5,047607;5,108887;4,094482;4,170166;5,080566;4,931152;5,008545;4,840332;4,707031;4,069092;5,311035;4,57959;3,558105;3,355469;3,584473;3,40332
;3,787888;3,448242;4,860657;5,088745;5,288208;5,360291;3,760132;4,101563;3,469971;3,739624;3,699219;3,228638;2,980835;3,270508;4,790283;5,266846;3,578369;3,295898;5,018799;5,055908;4,133057;3,962158;3,923584;3,462158;5,021729;4,655762;3,470215;3,604004;3,277832;3,314941
;3,297897;3,312744;4,952393;4,554047;5,152588;5,213684;3,456177;3,305298;4,061768;4,158447;3,381104;2,831299;3,325439;3,37085;5,306152;4,844238;3,207031;2,937256;5,314209;4,72998;4,060547;4,191406;3,597168;3,320557;5,333984;4,577393;3,526855;3,254883;3,551758;2,910645
;3,600327;3,470078;4,928894;4,74353;4,979797;4,927307;3,683594;3,663452;3,964355;4,344971;3,195679;3,086304;3,187012;3,280151;5,171143;5,098145;2,775146;3,444824;5,207275;4,732178;3,79126;3,516113;3,576416;3,24585;5,123291;4,875977;3,232422;3,356934;3,223633;2,630859
;3,877075;3,885193;5,298462;4,797485;5,85437;5,117676;3,640015;3,501587;3,911133;4,119507;2,535522;2,690063;2,856689;2,295654;5,236084;5,087891;2,595703;2,763672;5,146484;4,952393;2,66748;2,569092;2,785889;2,933594;5,18335;4,912109;3,412598;2,904297;2,699707;2,615723
;4,180405;3,476364;4,95697;5,073547;4,465515;4,147644;3,700562;3,345337;4,096802;4,443481;2,902588;2,641846;2,243652;2,414551;5,519043;5,185547;2,540527;2,485107;5,237793;5,110107;2,496094;2,346436;2,776123;2,331055;5,179688;4,645508;3,022461;2,798828;2,351074;2,312012
;3,9077;3,478867;4,5802;4,411438;4,155579;3,998291;3,635864;3,361816;3,656738;4,390015;2,535767;2,433105;2,406494;2,508057;4,446045;4,255371;2,156006;1,994873;4,900879;4,844238;2,321533;2,363525;2,195801;1,836182;5,232666;4,633789;2,570801;2,630859;2,284668;1,791504
;3,489609;2,702957;4,723511;4,23999;3,769897;3,473877;3,469971;2,797729;4,215088;3,961792;2,335083;2,219727;2,412598;2,695801;3,986816;4,049805;1,834473;1,654785;5,287109;4,686768;2,123047;2,326416;2,177734;2,195801;5,068115;4,734863;2,89209;2,602051;1,926758;1,782715
;2,969208;2,561172;4,528442;3,998962;3,596741;3,739868;3,031494;2,560913;3,910522;4,104614;1,834106;2,152588;2,697754;2,96875;3,619141;3,863525;1,537598;1,478271;5,04248;4,794434;2,317383;2,925293;2,700195;2,038574;5,10376;4,833252;2,618164;2,614746;2,162598;1,947754
;2,669601;2,43631;4,402771;3,59613;4,092712;3,547302;3,0177;2,845215;3,853638;4,351318;2,020508;1,75354;2,412598;2,703125;4,144043;3,648438;1,354736;1,330078;5,440918;4,806641;2,790527;2,722168;2,254639;2,089355;4,902344;4,893066;2,353516;2,598633;1,937012;1,633789
;2,654541;2,209793;4,21582;3,764465;3,584534;3,066467;3,120605;2,779785;3,685303;4,167358;1,8927;1,586792;2,705566;2,942139;3,291992;3,765137;1,272461;1,038086;5,015381;5,111084;2,50293;2,445313;2,747314;2,234619;5,119873;4,885254;1,902344;1,922363;1,830566;2,081055
;2,271942;2,281433;3,341248;3,074463;3,584961;3,269897;2,319336;2,09375;4,127197;4,329834;1,536987;1,544556;2,496338;2,78833;3,369629;3,446289;1,266113;1,153809;4,652588;4,67627;2,410889;2,422363;2,438721;1,840088;5,04126;4,729248;1,838379;2,191406;1,790527;1,752441
;2,095764;2,146729;3,107117;2,766235;3,40979;3,302063;2,312256;2,11731;3,773438;4,027222;1,585815;1,302368;2,733154;2,831543;3,57666;3,553955;1,208008;1,059326;5,132813;4,306396;2,398682;2,243652;2,130859;1,609863;5,061523;4,874023;2,286621;2,501953;1,519531;1,253906
;2,372803;1,976257;2,764404;2,972717;3,486023;3,30658;2,056152;2,016724;3,953003;4,314331;1,35791;1,50769;2,383545;2,669189;3,361572;3,19873;0,9536133;0,9760742;3,741211;3,72876;1,887695;1,938721;2,232178;1,718506;5,022217;5,025879;2,166504;2,445313;1,291504;1,268555
;2,442871;2,611938;2,780518;2,590027;3,598816;3,521606;1,857544;2,018921;3,990601;4,07605;1,349609;1,514893;2,673096;3,01416;3,148682;2,82666;1,186768;1,069824;3,743164;3,771973;1,878418;1,962402;2,216553;1,575928;4,766602;5,02832;2,302734;2,42627;1,13916;1,202637
;1,992615;1,408081;2,891357;2,736755;3,781555;3,604004;1,897217;1,865967;3,978394;4,253174;1,35437;1,468018;2,550781;2,717041;2,575439;2,469482;1,118408;0,8410645;3,877197;3,688721;1,836182;2,077148;2,251953;1,610107;4,726563;4,922119;2,486816;2,510254;1,231445;1,208496
;1,201233;1,344269;3,133789;2,694946;3,440063;3,035156;2,429565;2,379028;3,748779;3,91687;1,336914;1,366089;2,682617;2,976074;2,748779;2,52002;1,149658;1,133545;4,180664;4,093018;1,750732;2,115967;2,232666;1,57666;4,710205;4,948975;2,157227;2,248535;0,8974609;0,9160156
;1,563629;1,549683;2,610901;2,622681;3,400879;3,282532;2,298218;2,421387;4,069702;4,071411;1,410767;1,364136;2,573242;2,700195;2,487305;2,428467;1,084473;1,049561;3,753906;3,638916;1,675049;1,996582;2,214844;1,597412;5,151123;5,489502;2,141602;1,646973;0,9335938;0,7822266
;1,546783;1,303589;2,855713;2,423279;3,766785;3,68811;2,55481;2,384644;3,851074;3,830688;1,559937;1,474121;2,64917;2,9729;2,49585;2,116211;1,142578;0,9672852;4,105469;3,62207;1,541992;1,508301;2,322754;1,579346;5,514648;5,249512;1,903809;1,560059;0,9550781;0,6582031
;1,506805;1,557648;2,816101;2,671814;3,349792;3,087158;2,028687;1,614502;4,052124;4,363281;1,654297;1,54834;2,694824;2,962158;2,32251;2,017578;1,088867;0,9794922;3,566895;3,947998;1,488281;1,731689;2,130615;1,597656;5,548096;5,304688;1,429199;1,20752;0,6733398;0,6582031
;1,47525;1,388824;3,235901;2,476318;3,408325;3,281006;1,813721;1,661987;3,727417;4,057129;1,577271;1,364868;2,732422;2,84082;1,94751;1,993164;1,150391;1,137207;3,488525;3,024902;1,78833;2,372559;2,243164;1,638184;4,547607;4,346436;1,35791;1,205566;0,7119141;0,6870117
;1,43988;1,437836;2,297852;2,310181;2,833923;2,424255;1,807983;1,728516;4,179932;4,064453;1,571777;1,381104;2,681152;2,831299;2,282715;1,9104;1,193604;0,8723145;3,029541;2,959229;2,30127;2,181885;2,145264;1,599365;4,119629;4,362061;1,401367;1,404297;0,7290039;0,7026367
;1,54599;1,308258;1,706055;2,005432;2,635254;2,299622;1,507324;1,42395;4,037354;3,777832;1,304565;1,374634;2,634521;2,797363;2,300293;2,108154;1,191162;1,155273;3,061035;3,086426;2,349365;2,357666;2,235352;1,587158;4,292725;4,025635;1,477539;1,775879;0,7197266;0,5981445
;1,346375;1,282379;1,603271;1,559753;2,445129;2,171631;1,625366;1,374878;4,204346;4,409302;1,46936;1,451416;2,637207;2,95166;2,123047;1,58374;1,097168;0,9821777;3,145264;2,572266;2,299805;2,148193;2,017578;1,884766;4,199463;4,269531;1,877441;1,864258;0,6469727;0,5449219




























































